date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum
2010-01-01 00:00:00+00:00,73.0,29.1002,26.3102,27.450201,20.624077,18.056883,19.12351,0,0,27918.477,0.0,0.11417322,0.0,0.7992125,12.0,10.116089,19.238201,42.808334,1.82
2010-01-02 00:00:00+00:00,71.0,29.8202,21.7202,26.07395,21.822956,13.503187,18.158827,0,0,27992.387,2114.8247,0.03937008,0.0,0.46850386,8.0,9.812248,14.3168,321.2598,2.55
2010-01-03 00:00:00+00:00,71.0,23.2502,16.140198,19.845201,16.170828,9.308346,13.16175,0,0,28072.225,12470.874,0.0,0.0,0.027559055,0.0,4.4120536,10.290199,54.75237,2.5
2010-01-04 00:00:00+00:00,3.0,20.6402,14.880199,18.191448,12.525669,7.405588,10.206708,0,0,28157.88,0.0,0.0,0.0,0.0,0.0,8.0656185,14.764199,214.60652,2.02
2010-01-05 00:00:00+00:00,3.0,22.2602,10.9202,17.8277,14.272869,2.8011208,9.57769,0,0,28249.262,16419.518,0.0,0.0,0.0,0.0,6.949117,12.750899,171.80922,2.74
2010-01-06 00:00:00+00:00,3.0,23.2502,9.210199,17.11145,17.061983,0.6861992,9.942698,0,0,28346.473,0.0,0.0,0.0,0.0,0.0,5.3688,9.1717,25.20116,2.0
2010-01-07 00:00:00+00:00,71.0,21.7202,16.590199,18.59645,13.387783,7.865177,10.268869,0,0,28450.57,510.0323,0.0,0.0,0.11023622,0.0,7.44622,14.093101,237.3317,2.08
2010-01-08 00:00:00+00:00,71.0,25.5902,15.0602,20.8277,16.581057,7.485882,12.193474,0,0,28561.498,3523.9338,0.01968504,0.0,0.16535433,3.0,14.407391,26.844,47.75192,2.37
2010-01-09 00:00:00+00:00,73.0,26.7602,25.5902,26.130201,15.037174,13.610424,14.443821,0,0,28678.951,0.0,0.4488188,0.0,3.1417317,24.0,17.42564,32.8839,53.5343,1.06
2010-01-10 00:00:00+00:00,73.0,26.8502,22.9802,25.545198,17.404886,14.744762,15.922589,0,0,28802.64,0.0,0.27559057,0.0,2.0393696,20.0,13.964685,26.844,50.328415,1.03
2010-01-11 00:00:00+00:00,71.0,25.2302,17.580198,22.533949,19.131313,10.271845,15.509004,0,0,28932.28,0.0,0.04330708,0.0,0.3858267,7.0,6.818264,14.764199,53.13002,2.08
2010-01-12 00:00:00+00:00,3.0,25.4102,18.390202,21.997698,17.807652,11.19664,14.568501,0,0,29067.576,2089.7205,0.0,0.0,0.0,0.0,8.084209,13.869399,82.37405,2.26
2010-01-13 00:00:00+00:00,3.0,27.5702,22.620201,25.327698,18.303816,13.845955,16.034481,0,0,29208.244,0.0,0.0,0.0,0.0,0.0,11.502618,22.8174,96.96053,2.28
2010-01-14 00:00:00+00:00,3.0,27.6602,22.5302,25.24895,18.803926,13.63736,16.190607,0,0,29354.01,3799.5544,0.0,0.0,0.0,0.0,10.265856,21.6989,99.56347,2.6
2010-01-15 00:00:00+00:00,3.0,26.1302,20.9102,23.745195,18.22668,12.1775875,15.368592,0,0,29504.584,12131.002,0.0,0.0,0.0,0.0,8.527049,16.1064,103.52578,3.0
2010-01-16 00:00:00+00:00,3.0,25.770199,22.8002,23.887697,16.38945,12.812408,14.397433,0,0,29659.697,4757.745,0.0,0.0,0.0,0.0,12.23825,23.2648,110.13972,2.87
2010-01-17 00:00:00+00:00,73.0,33.4202,23.2502,28.9652,27.661545,12.965584,20.723436,0,0,29819.078,0.0,0.07086614,0.007874016,0.46850392,9.0,12.285184,23.7122,136.3472,2.0
2010-01-18 00:00:00+00:00,3.0,32.8802,27.9302,30.926445,26.498146,22.471088,24.49681,0,0,29982.463,0.0,0.0,0.0,0.0,0.0,8.204027,15.8827,269.43832,1.81
2010-01-19 00:00:00+00:00,71.0,33.3302,29.4602,32.392704,28.293951,23.38905,26.464354,0,0,30149.592,0.0,0.12598422,0.06299212,0.46850386,19.0,6.7444715,12.3035,124.37525,1.22
2010-01-20 00:00:00+00:00,71.0,30.8102,17.3102,25.616447,23.6003,8.362352,17.000956,0,0,30320.205,0.0,0.039370075,0.0,0.3858267,6.0,9.683911,19.461899,93.764725,2.3
2010-01-21 00:00:00+00:00,3.0,17.9402,15.330198,16.5752,9.558422,6.353979,7.983324,0,0,30494.057,14464.325,0.0,0.0,0.0,0.0,7.2865787,16.7775,86.617935,3.41
2010-01-22 00:00:00+00:00,3.0,18.8402,11.190197,15.333947,9.697176,1.8371525,6.119251,0,0,30670.906,21940.566,0.0,0.0,0.0,0.0,8.7357645,18.119701,101.536026,4.63
2010-01-23 00:00:00+00:00,3.0,15.0602,2.190197,8.7527,5.461075,-8.806786,-1.5912241,0,0,30850.51,25647.957,0.0,0.0,0.0,0.0,10.31206,19.0145,98.687836,5.29
2010-01-24 00:00:00+00:00,3.0,12.450199,0.9302006,7.28645,1.7070618,-10.501537,-4.112877,0,0,31032.635,12161.34,0.0,0.0,0.0,0.0,12.374473,23.4885,101.26337,4.03
2010-01-25 00:00:00+00:00,3.0,15.330198,3.450201,9.2776985,5.6906586,-6.3870277,-1.1323878,0,0,31217.057,25849.328,0.0,0.0,0.0,0.0,11.773507,21.9226,90.295296,5.33
2010-01-26 00:00:00+00:00,3.0,8.940197,-5.009804,1.7289492,0.42980003,-14.653198,-7.2872696,0,0,31403.914,26534.498,0.0,0.0,0.0,0.0,6.792528,13.1983,52.904884,5.77
2010-01-27 00:00:00+00:00,73.0,28.4702,-3.389801,11.5802,16.78215,-12.732506,1.3477808,0,0,31595.162,859.52936,0.18110237,0.0,1.2952756,11.0,18.261375,34.2261,231.4039,3.24
2010-01-28 00:00:00+00:00,73.0,34.7702,28.8302,31.650198,24.345497,18.293364,21.291908,0,0,31790.836,26121.55,0.122047246,0.007874016,0.7992126,11.0,17.685038,34.4498,275.66074,4.63
2010-01-29 00:00:00+00:00,73.0,33.4202,27.3002,31.147703,25.628883,17.821054,22.45376,0,0,31990.625,0.0,0.14173229,0.0,1.019685,8.0,12.015418,23.4885,218.38152,3.1
2010-01-30 00:00:00+00:00,73.0,32.8802,16.410198,26.62895,24.064608,8.430645,15.680341,0,0,32194.205,6921.602,0.047244094,0.007874016,0.38582677,6.0,21.653883,42.2793,262.48962,3.22
2010-01-31 00:00:00+00:00,73.0,27.3002,13.080198,20.13395,18.749964,3.8083649,11.204669,0,0,32401.283,21914.86,0.047244094,0.0,0.38582677,4.0,9.660629,17.4486,206.7546,4.96
2010-02-01 00:00:00+00:00,71.0,32.4302,22.8002,27.461454,24.056381,13.657047,18.918865,0,0,32611.562,14901.702,0.0,0.0,0.027559055,0.0,11.108682,20.133,230.06592,4.26
2010-02-02 00:00:00+00:00,73.0,33.9602,21.4502,28.2677,23.50277,12.830797,18.164309,0,0,32824.754,10598.4375,0.21653543,0.003937009,1.5433071,11.0,18.01306,33.3313,215.41423,4.31
2010-02-03 00:00:00+00:00,73.0,35.5802,29.0102,32.673946,25.722435,19.453249,23.174934,0,0,33040.582,21316.256,0.051181108,0.01968504,0.2480315,3.0,16.00667,31.318,250.72655,4.67
2010-02-04 00:00:00+00:00,73.0,34.1402,26.6702,30.97145,28.571045,19.252316,23.916647,0,0,33258.76,0.0,0.09055118,0.023622049,0.46850395,7.0,8.87218,16.330101,165.03778,2.27
2010-02-05 00:00:00+00:00,3.0,35.1302,26.5802,31.680199,26.150463,17.917898,23.238379,0,0,33479.047,27888.85,0.0,0.0,0.0,0.0,11.467762,22.5937,107.15187,6.16
2010-02-06 00:00:00+00:00,3.0,34.6802,21.9902,30.4802,26.295849,13.070818,21.988714,0,0,33701.164,24574.041,0.0,0.0,0.0,0.0,10.5139,19.6856,84.132614,5.17
2010-02-07 00:00:00+00:00,3.0,22.620201,18.7502,21.093954,15.764442,10.250185,13.42199,0,0,33924.883,0.0,0.0,0.0,0.0,0.0,8.249648,16.1064,58.699715,2.73
2010-02-08 00:00:00+00:00,3.0,25.9502,20.6402,23.010199,19.145931,13.66905,15.940804,0,0,34149.945,0.0,0.0,0.0,0.0,0.0,5.751309,10.7376,58.84077,3.03
2010-02-09 00:00:00+00:00,3.0,23.8802,12.7202,19.5227,14.768818,4.441456,11.046986,0,0,34376.113,18677.86,0.0,0.0,0.0,0.0,9.048105,17.2249,86.499886,5.19
2010-02-10 00:00:00+00:00,71.0,23.8802,18.4802,21.045198,15.57365,9.677128,12.448966,0,0,34603.17,0.0,0.0,0.0,0.11023622,0.0,8.824107,15.659,55.232506,3.59
2010-02-11 00:00:00+00:00,73.0,26.6702,19.8302,23.276451,17.963179,9.34119,13.198819,0,0,34830.89,0.0,0.07086614,0.0,0.6062992,8.0,13.618168,24.383299,33.055824,3.62
2010-02-12 00:00:00+00:00,73.0,32.5202,26.4002,29.268951,23.838799,17.994238,20.951485,0,0,35059.047,0.0,0.13385828,0.0,1.1023622,13.0,10.611022,18.790798,6.8052773,3.48
2010-02-13 00:00:00+00:00,71.0,30.8102,25.1402,27.888952,23.148241,18.3208,20.35565,0,0,35287.44,285.95923,0.0,0.0,0.027559055,0.0,8.385021,15.4353,295.67523,3.97
2010-02-14 00:00:00+00:00,3.0,30.0902,23.430199,25.9052,24.33046,16.626638,19.675377,0,0,35515.85,534.1695,0.0,0.0,0.0,0.0,4.051379,8.948,284.27423,3.9
2010-02-15 00:00:00+00:00,3.0,30.360199,19.8302,25.15895,24.574312,12.729614,18.884884,0,0,35744.465,26646.465,0.0,0.0,0.0,0.0,3.9828653,6.2636,300.9636,6.78
2010-02-16 00:00:00+00:00,3.0,33.2402,18.8402,25.893951,25.687923,11.506817,18.841694,0,0,35975.32,29803.182,0.0,0.0,0.0,0.0,6.6057816,11.4087,133.16272,7.46
2010-02-17 00:00:00+00:00,3.0,32.7002,17.4002,24.2177,24.431067,8.163311,15.790608,0,0,36208.57,31613.016,0.0,0.0,0.0,0.0,9.323219,16.330101,115.402916,8.43
2010-02-18 00:00:00+00:00,3.0,37.0202,23.2502,31.78145,30.53251,15.290741,24.824905,0,0,36443.99,3322.7397,0.0,0.0,0.0,0.0,7.436133,12.5272,170.30269,3.97
2010-02-19 00:00:00+00:00,51.0,38.1902,29.280201,33.873947,32.60847,21.556597,27.42465,0,0,36681.336,11483.189,0.015748031,0.015748031,0.0,2.0,8.385021,14.093101,168.64351,6.32
2010-02-20 00:00:00+00:00,51.0,37.8302,24.1502,32.0552,29.479395,15.104351,23.918303,0,0,36920.414,31978.82,0.007874016,0.007874016,0.0,1.0,10.795698,21.0278,245.18834,9.32
2010-02-21 00:00:00+00:00,3.0,35.0402,21.9902,27.986444,29.14955,13.700802,20.536045,0,0,37160.992,22751.91,0.0,0.0,0.0,0.0,9.309791,15.4353,225.90483,7.83
2010-02-22 00:00:00+00:00,53.0,39.3602,23.1602,31.9952,31.950907,14.217602,23.593214,0,0,37402.883,21594.924,0.06692913,0.06692913,0.0,3.0,11.990403,22.5937,169.81119,6.54
2010-02-23 00:00:00+00:00,73.0,41.070198,29.1002,36.333958,33.303772,20.857187,28.54399,0,0,37645.87,0.0,0.16535434,0.13385828,0.2480315,10.0,14.818332,36.6868,246.55199,2.62
2010-02-24 00:00:00+00:00,73.0,34.1402,28.2002,31.556452,28.266819,19.50618,24.370321,0,0,37889.773,0.0,0.10629922,0.0,0.85433066,9.0,11.4108925,21.9226,90.72932,2.59
2010-02-25 00:00:00+00:00,3.0,43.2302,32.7002,37.027702,36.816982,25.492786,30.319735,0,0,38134.38,32804.773,0.0,0.0,0.0,0.0,9.204379,16.5538,165.23454,9.01
2010-02-26 00:00:00+00:00,53.0,40.1702,35.8502,38.167706,34.74223,28.726858,31.621984,0,0,38379.516,1448.3198,0.074803144,0.074803144,0.0,7.0,12.877817,23.2648,183.34123,3.85
2010-02-27 00:00:00+00:00,53.0,43.140198,33.0602,38.343945,35.707375,25.768955,30.494751,0,0,38624.996,31101.16,0.035433073,0.035433073,0.0,2.0,12.974599,24.8307,217.9206,8.18
2010-02-28 00:00:00+00:00,53.0,46.8302,32.3402,39.70895,37.49846,24.875757,30.949821,0,0,38870.637,18371.1,0.07874016,0.07874016,0.0,5.0,20.73664,41.6082,173.13792,4.97
2010-03-01 00:00:00+00:00,53.0,41.2502,33.8702,38.460205,29.826134,24.15536,26.719948,0,0,39116.26,19611.324,0.13385826,0.13385826,0.0,12.0,23.6234,46.0822,255.25787,6.43
2010-03-02 00:00:00+00:00,51.0,40.3502,32.6102,35.5352,29.864086,23.364521,26.134026,0,0,39361.695,33057.133,0.007874016,0.007874016,0.0,1.0,14.5680065,31.318,266.9591,8.2
2010-03-03 00:00:00+00:00,71.0,39.4502,25.860199,33.68645,31.173862,18.878391,25.537382,0,0,39606.77,34227.766,0.043307085,0.031496063,0.08267716,9.0,15.794234,29.7521,274.89728,8.64
2010-03-04 00:00:00+00:00,73.0,37.3802,24.7802,29.3402,29.544048,16.517263,21.29506,0,0,39851.31,34911.95,0.023622047,0.003937008,0.16535433,2.0,11.602247,25.0544,310.63638,9.46
2010-03-05 00:00:00+00:00,71.0,32.7002,24.5102,27.9002,23.497013,14.978628,18.715906,0,0,40095.15,32486.213,0.007874016,0.0,0.13779527,2.0,12.811585,25.278101,314.20248,9.49
2010-03-06 00:00:00+00:00,71.0,34.6802,24.3302,28.451452,23.506905,14.516415,18.498465,0,0,40338.117,35492.676,0.015748031,0.0,0.11023622,3.0,13.408945,26.3966,52.917465,10.82
2010-03-07 00:00:00+00:00,3.0,36.7502,20.9102,28.980202,27.419746,12.452499,20.790556,0,0,40580.39,32701.93,0.0,0.0,0.0,0.0,10.478142,22.8174,333.5104,9.6
2010-03-08 00:00:00+00:00,71.0,33.6002,24.6902,29.86145,25.252178,17.352484,22.348368,0,0,40823.836,23188.93,0.003937008,0.0,0.05511811,1.0,7.3854885,17.0012,45.83508,7.19
2010-03-09 00:00:00+00:00,2.0,36.660202,23.7902,29.043953,29.65242,16.927387,22.321733,0,0,41068.64,36798.49,0.0,0.0,0.0,0.0,5.1499605,10.0665,29.973879,11.85
2010-03-10 00:00:00+00:00,2.0,39.1802,23.7002,30.045198,32.06238,16.509098,22.701925,0,0,41314.633,37311.285,0.0,0.0,0.0,0.0,6.7629957,14.093101,63.21208,11.48
2010-03-11 00:00:00+00:00,3.0,37.2002,22.710201,29.591452,29.917603,14.585857,22.134459,0,0,41561.66,36623.793,0.0,0.0,0.0,0.0,7.0029173,15.4353,3.373435,11.42
2010-03-12 00:00:00+00:00,71.0,38.9102,29.8202,34.901447,31.105396,23.027863,27.354002,0,0,41809.562,0.0,0.12204723,0.08661416,0.30314958,16.0,13.030404,24.607,269.8791,2.16
2010-03-13 00:00:00+00:00,53.0,42.3302,34.0502,37.8077,33.110336,25.741192,28.781334,0,0,42058.184,26278.26,0.12992126,0.12992126,0.0,17.0,15.4498825,32.8839,285.18182,7.57
2010-03-14 00:00:00+00:00,73.0,42.5102,30.7202,37.9277,34.344204,20.585186,28.155104,0,0,42307.38,2749.921,0.36220473,0.3346457,0.19291338,20.0,18.229834,37.805298,285.54718,4.4
2010-03-15 00:00:00+00:00,73.0,39.8102,27.4802,33.31145,29.927628,18.81209,24.900148,0,0,42556.984,28569.064,0.122047246,0.0511811,0.49606302,12.0,14.295814,29.528399,279.1038,10.8
2010-03-16 00:00:00+00:00,71.0,40.7102,29.1002,34.8677,30.719013,21.8657,26.750593,0,0,42806.86,36384.996,0.023622047,0.01968504,0.027559055,5.0,14.15687,29.7521,293.6468,10.32
2010-03-17 00:00:00+00:00,51.0,48.0002,32.2502,40.260197,42.580322,25.713795,33.755013,0,0,43056.85,16208.075,0.007874016,0.007874016,0.0,2.0,11.106428,24.607,250.92546,6.89
2010-03-18 00:00:00+00:00,3.0,57.4502,35.4902,45.7052,52.237915,28.75497,39.80116,0,0,43306.81,35885.457,0.0,0.0,0.0,0.0,8.71282,18.3434,229.68015,13.43
2010-03-19 00:00:00+00:00,3.0,60.7802,39.9902,49.912693,54.40145,33.02414,43.93484,0,0,43556.582,21465.6,0.0,0.0,0.0,0.0,11.615179,25.949202,224.8034,10.16
2010-03-20 00:00:00+00:00,53.0,58.2602,47.280197,52.158947,54.453537,41.932816,47.56251,0,0,43806.03,8895.29,0.0984252,0.0984252,0.0,6.0,12.106697,24.383299,222.76456,4.24
2010-03-21 00:00:00+00:00,61.0,55.0202,41.160202,50.111446,51.07545,34.38081,45.073013,0,0,44054.992,5433.11,0.24803148,0.24803148,0.0,8.0,12.904989,26.844,255.58437,4.22
2010-03-22 00:00:00+00:00,3.0,52.9502,36.570198,44.4977,49.0522,31.160969,39.418285,0,0,44303.324,38992.445,0.0,0.0,0.0,0.0,8.313096,16.7775,239.54529,14.97
2010-03-23 00:00:00+00:00,3.0,55.6502,40.7102,47.5802,48.476364,34.991802,41.820663,0,0,44550.87,39178.914,0.0,0.0,0.0,0.0,13.422,27.291399,260.99048,12.03
2010-03-24 00:00:00+00:00,1.0,58.710197,32.7902,46.758957,53.65731,26.550877,41.08485,0,0,44797.48,34005.434,0.0,0.0,0.0,0.0,9.621701,21.6989,116.3017,13.17
2010-03-25 00:00:00+00:00,1.0,64.3802,41.8802,52.012695,61.58401,36.048172,47.824818,0,0,45043.0,41071.152,0.0,0.0,0.0,0.0,8.396949,16.7775,138.70639,16.44
2010-03-26 00:00:00+00:00,51.0,68.5202,43.140198,55.63145,66.190254,38.496124,52.004547,0,0,45287.273,31812.85,0.01968504,0.01968504,0.0,3.0,14.873948,30.1995,161.10545,14.21
2010-03-27 00:00:00+00:00,61.0,53.4002,39.8102,46.571453,46.2985,30.893618,39.57719,0,0,45530.457,17654.988,0.35826766,0.35826766,0.0,11.0,16.783464,36.6868,256.26166,8.17
2010-03-28 00:00:00+00:00,53.0,52.5002,41.8802,46.36145,46.559483,36.078804,40.30341,0,0,45774.277,34435.293,0.059055112,0.059055112,0.0,8.0,11.990403,26.844,242.25902,10.32
2010-03-29 00:00:00+00:00,53.0,49.530197,36.1202,44.64395,47.06127,31.236647,40.68978,0,0,46018.918,0.0,0.1023622,0.1023622,0.0,8.0,7.3379054,14.764199,191.81497,4.0
2010-03-30 00:00:00+00:00,3.0,60.7802,35.9402,49.541454,56.095078,30.818935,44.182083,0,0,46264.24,22589.902,0.0,0.0,0.0,0.0,12.717497,24.8307,117.37049,10.98
2010-03-31 00:00:00+00:00,53.0,53.2202,43.320198,48.405197,46.48838,36.12602,42.412136,0,0,46510.1,19768.684,0.08661418,0.08661418,0.0,4.0,11.908744,25.0544,240.67859,10.32
2010-04-01 00:00:00+00:00,3.0,51.4202,36.660202,44.5052,41.57202,30.681349,36.587914,0,0,46756.363,42341.86,0.0,0.0,0.0,0.0,14.267781,29.081,229.47357,16.88
2010-04-02 00:00:00+00:00,3.0,51.6002,31.4402,41.602703,45.86044,25.511356,35.840427,0,0,47002.9,42480.918,0.0,0.0,0.0,0.0,5.956472,13.422,178.65889,17.64
2010-04-03 00:00:00+00:00,51.0,54.1202,30.360199,43.938946,47.91657,23.363132,37.657455,0,0,47249.55,41194.562,0.03543307,0.03543307,0.0,5.0,9.017635,22.369999,122.8614,14.71
2010-04-04 00:00:00+00:00,53.0,55.5602,42.3302,48.397694,49.592003,35.061646,42.352253,0,0,47496.188,12877.847,0.031496063,0.031496063,0.0,2.0,9.928854,19.9093,174.85988,10.04
2010-04-05 00:00:00+00:00,51.0,51.3302,40.0802,45.16895,43.64157,34.488842,38.819553,0,0,47742.652,28917.844,0.011811024,0.011811024,0.0,3.0,13.629188,26.844,283.66586,11.28
2010-04-06 00:00:00+00:00,3.0,54.1202,35.2202,45.930202,49.327847,29.923729,40.82491,0,0,47988.81,30270.139,0.0,0.0,0.0,0.0,7.5197816,13.1983,152.63185,12.51
2010-04-07 00:00:00+00:00,0.0,57.1802,36.7502,47.5277,50.46482,29.654413,40.830223,0,0,48234.504,43561.535,0.0,0.0,0.0,0.0,10.4278755,22.5937,122.0782,19.72
2010-04-08 00:00:00+00:00,3.0,63.0302,39.3602,51.682693,59.50892,33.332977,47.069214,0,0,48479.582,43408.418,0.0,0.0,0.0,0.0,9.812248,17.4486,142.70918,19.58
2010-04-09 00:00:00+00:00,51.0,53.1302,40.9802,47.276443,45.47451,34.374104,40.764187,0,0,48723.887,37023.3,0.007874016,0.007874016,0.0,2.0,11.504793,24.159601,299.91425,11.8
2010-04-10 00:00:00+00:00,61.0,52.6802,40.0802,44.745193,45.81634,33.404778,38.132687,0,0,48967.266,33700.195,0.12992126,0.12992126,0.0,6.0,11.915043,29.9758,333.46347,13.88
2010-04-11 00:00:00+00:00,51.0,50.070198,38.1002,43.151455,42.91617,31.968855,36.087807,0,0,49209.547,19081.418,0.023622047,0.023622047,0.0,4.0,11.478665,22.8174,27.357029,9.81
2010-04-12 00:00:00+00:00,51.0,58.8002,38.7302,47.741444,51.4554,31.416637,40.68731,0,0,49450.562,44125.33,0.007874016,0.007874016,0.0,1.0,13.966478,33.3313,39.686188,18.49
2010-04-13 00:00:00+00:00,3.0,57.4502,38.0102,47.32895,52.189087,31.418278,41.122684,0,0,49690.14,39717.176,0.0,0.0,0.0,0.0,9.908673,19.238201,31.159231,18.58
2010-04-14 00:00:00+00:00,51.0,52.140198,37.1102,44.68895,45.20455,30.241724,37.52058,0,0,49928.11,39559.133,0.023622047,0.023622047,0.0,3.0,11.858211,27.291399,27.083479,12.93
2010-04-15 00:00:00+00:00,51.0,53.7602,38.8202,45.54395,46.096443,30.859907,38.49113,0,0,50164.293,32849.453,0.007874016,0.007874016,0.0,2.0,11.018218,20.133,13.276402,9.28
2010-04-16 00:00:00+00:00,3.0,52.4102,35.2202,42.915195,43.551983,28.579893,35.82319,0,0,50398.797,34116.633,0.0,0.0,0.0,0.0,12.594926,25.278101,305.40753,13.05
2010-04-17 00:00:00+00:00,1.0,57.2702,32.9702,45.206455,50.22247,26.224464,39.00902,0,0,50633.324,45780.91,0.0,0.0,0.0,0.0,10.0041685,21.6989,255.64716,21.86
2010-04-18 00:00:00+00:00,0.0,64.6502,35.5802,52.87895,60.640675,29.623053,48.36569,0,0,50868.04,46351.562,0.0,0.0,0.0,0.0,6.1058216,14.5405,188.27066,22.34
2010-04-19 00:00:00+00:00,2.0,55.6502,40.530197,48.191452,51.180042,33.95758,42.33923,0,0,51102.777,45867.562,0.0,0.0,0.0,0.0,8.826942,19.6856,357.87265,18.93
2010-04-20 00:00:00+00:00,55.0,57.990196,34.1402,46.73645,52.242893,28.12491,40.962635,0,0,51337.402,45233.66,0.051181108,0.051181108,0.0,2.0,11.106428,25.949202,210.42087,20.06
2010-04-21 00:00:00+00:00,53.0,48.6302,37.4702,43.48895,39.44557,29.591278,34.7205,0,0,51571.734,45160.992,0.047244094,0.047244094,0.0,5.0,16.765564,38.2527,273.81955,19.13
2010-04-22 00:00:00+00:00,51.0,50.070198,35.0402,42.5702,41.014412,28.996344,34.619278,0,0,51805.63,45539.01,0.023622047,0.023622047,0.0,4.0,12.705687,26.1729,280.4527,16.67
2010-04-23 00:00:00+00:00,1.0,53.3102,31.530201,44.8577,47.008797,25.145435,39.30504,0,0,52038.906,42303.984,0.0,0.0,0.0,0.0,6.085298,16.1064,290.94098,18.39
2010-04-24 00:00:00+00:00,1.0,58.8002,37.4702,49.477695,55.8283,32.446342,44.844193,0,0,52271.402,48076.742,0.0,0.0,0.0,0.0,7.8135056,14.5405,38.904144,20.64
2010-04-25 00:00:00+00:00,1.0,65.6402,40.3502,54.03395,61.11899,33.74111,48.583996,0,0,52502.94,48293.887,0.0,0.0,0.0,0.0,9.406046,20.580399,106.810814,23.08
2010-04-26 00:00:00+00:00,53.0,61.5902,46.9202,53.48645,58.82277,40.7929,48.667393,0,0,52733.336,29374.89,0.21259841,0.21259841,0.0,12.0,11.584982,21.6989,228.00024,13.96
2010-04-27 00:00:00+00:00,51.0,58.2602,44.3102,52.395203,51.89579,40.16619,46.47633,0,0,52962.395,38891.86,0.003937008,0.003937008,0.0,1.0,15.246103,30.4232,291.35806,14.17
2010-04-28 00:00:00+00:00,2.0,65.5502,39.2702,54.23645,62.705906,34.36515,50.720722,0,0,53189.94,48935.594,0.0,0.0,0.0,0.0,7.3854885,20.580399,250.96095,20.94
2010-04-29 00:00:00+00:00,3.0,73.2002,48.4502,60.70145,69.306046,44.14788,57.47317,0,0,53415.758,39435.45,0.0,0.0,0.0,0.0,8.562189,19.238201,197.44969,19.89
2010-04-30 00:00:00+00:00,51.0,71.0402,52.5902,61.950195,65.751236,49.063217,57.352993,0,0,53639.65,39600.0,0.003937008,0.003937008,0.0,1.0,15.926748,35.792,250.40152,19.09
2010-05-01 00:00:00+00:00,3.0,63.0302,48.990196,56.340206,58.376106,44.93654,52.52622,0,0,53861.402,37160.73,0.0,0.0,0.0,0.0,9.556468,21.4752,252.8171,14.6
2010-05-02 00:00:00+00:00,51.0,58.2602,41.8802,51.847702,55.363823,37.618652,48.129166,0,0,54080.793,28569.467,0.003937008,0.003937008,0.0,1.0,7.405788,15.2116,18.490843,12.0
2010-05-03 00:00:00+00:00,61.0,50.4302,43.6802,48.468952,46.72024,38.99176,43.86452,0,0,54297.605,0.0,0.38582677,0.38582677,0.0,13.0,9.440564,18.3434,24.805666,3.93
2010-05-04 00:00:00+00:00,3.0,51.3302,40.530197,45.731445,46.83477,34.566544,41.18283,0,0,54511.598,4772.207,0.0,0.0,0.0,0.0,6.142592,10.0665,345.41846,7.14
2010-05-05 00:00:00+00:00,2.0,54.3002,38.1002,46.57895,48.629364,31.935085,40.184505,0,0,54722.54,50167.508,0.0,0.0,0.0,0.0,11.788374,20.8041,31.887247,22.68
2010-05-06 00:00:00+00:00,55.0,45.3902,42.2402,43.75145,37.96054,33.833374,35.797787,0,0,54930.49,0.0,0.32677162,0.32677162,0.0,18.0,16.426346,34.8972,54.19933,3.0
2010-05-07 00:00:00+00:00,51.0,53.7602,42.8702,47.760204,51.376064,38.21041,44.91144,0,0,55137.062,3140.065,0.0118110245,0.0118110245,0.0,1.0,7.9437127,13.869399,336.1048,6.72
2010-05-08 00:00:00+00:00,51.0,56.730198,40.890198,49.8902,51.98306,36.881435,45.99828,0,0,55342.38,39670.758,0.011811024,0.011811024,0.0,2.0,8.142803,15.8827,242.36133,14.49
2010-05-09 00:00:00+00:00,51.0,59.700203,44.4902,52.788944,57.354168,40.82481,50.09738,0,0,55546.266,47581.117,0.003937008,0.003937008,0.0,1.0,5.7032533,19.461899,299.93124,17.75
2010-05-10 00:00:00+00:00,53.0,56.5502,45.3902,50.745197,52.04649,40.74696,46.464184,0,0,55748.54,37812.79,0.047244094,0.047244094,0.0,3.0,8.750074,19.0145,0.60852003,13.46
2010-05-11 00:00:00+00:00,53.0,57.6302,46.1102,52.005203,52.70344,41.644497,47.052357,0,0,55948.992,6399.892,0.0511811,0.0511811,0.0,3.0,10.906379,22.369999,70.47132,9.63
2010-05-12 00:00:00+00:00,53.0,62.6702,48.990196,55.935196,58.76229,45.130962,51.946346,0,0,56147.438,30954.678,0.03543307,0.03543307,0.0,2.0,11.417469,25.501799,234.10378,13.9
2010-05-13 00:00:00+00:00,3.0,53.7602,46.6502,50.09271,49.632988,42.630714,45.865643,0,0,56343.66,2784.8965,0.0,0.0,0.0,0.0,6.818264,13.6456995,296.42184,9.58
2010-05-14 00:00:00+00:00,53.0,52.5002,46.5602,49.2527,46.73589,42.029404,44.375957,0,0,56537.47,0.0,0.03937008,0.03937008,0.0,5.0,9.691658,17.6723,324.8989,6.49
