date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:02	20362/20362	---M--	200	added ('OK')	image/png	etag:%2216dca6d613117b62cd5f378a2f7aa52a%22	https://pingouin-stats.org/_images/pingouin-plot_circmean-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_circmean-1.png	(from https://pingouin-stats.org/generated/pingouin.plot_circmean.html)
16:40:02	18536/18536	---M--	200	added ('OK')	image/png	etag:%22066763c68da3bcb85b690ce727a2d572%22	https://pingouin-stats.org/_images/pingouin-plot_circmean-2.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_circmean-2.png	(from https://pingouin-stats.org/generated/pingouin.plot_circmean.html)
16:40:03	18565/18565	---M--	200	added ('OK')	image/png	etag:%227348ed0d2b16da9736a6693e8f54be27%22	https://pingouin-stats.org/_images/pingouin-plot_circmean-3.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_circmean-3.png	(from https://pingouin-stats.org/generated/pingouin.plot_circmean.html)
16:40:03	33946/33946	---M--	200	added ('OK')	image/png	etag:%22f82a97501d0bd76e6b2fa7c8802bc5b6%22	https://pingouin-stats.org/_images/pingouin-plot_paired-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_paired-1.png	(from https://pingouin-stats.org/generated/pingouin.plot_paired.html)
16:40:03	29759/29759	---M--	200	added ('OK')	image/png	etag:%22d317224197ba53b15a4d70f9f21f9ef1%22	https://pingouin-stats.org/_images/pingouin-plot_paired-2.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_paired-2.png	(from https://pingouin-stats.org/generated/pingouin.plot_paired.html)
16:40:04	62391/62391	---M--	200	added ('OK')	image/png	etag:%22b23118e2882d96bdaee7296abbed614f%22	https://pingouin-stats.org/_images/pingouin-plot_paired-3.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_paired-3.png	(from https://pingouin-stats.org/generated/pingouin.plot_paired.html)
16:40:04	37285/37285	---M--	200	added ('OK')	image/png	etag:%22244af5cd8bb7f5d0807f74867659f613%22	https://pingouin-stats.org/_images/pingouin-plot_paired-4.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_paired-4.png	(from https://pingouin-stats.org/generated/pingouin.plot_paired.html)
16:40:05	20293/20293	---M--	200	added ('OK')	image/png	etag:%2275fead69307a9b81894d961e1ac3f8b6%22	https://pingouin-stats.org/_images/pingouin-plot_rm_corr-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_rm_corr-1.png	(from https://pingouin-stats.org/generated/pingouin.plot_rm_corr.html)
16:40:05	37113/37113	---M--	200	added ('OK')	image/png	etag:%225d64489180e858856d60a17e75e1d733%22	https://pingouin-stats.org/_images/pingouin-plot_rm_corr-2.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_rm_corr-2.png	(from https://pingouin-stats.org/generated/pingouin.plot_rm_corr.html)
16:40:05	45861/45861	---M--	200	added ('OK')	image/png	etag:%22363b6d8d04d91798ffc56de033373e5a%22	https://pingouin-stats.org/_images/pingouin-plot_shift-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_shift-1.png	(from https://pingouin-stats.org/generated/pingouin.plot_shift.html)
16:40:06	30101/30101	---M--	200	added ('OK')	image/png	etag:%2284ae26f93fadfa2a475c7fadbb8a3343%22	https://pingouin-stats.org/_images/pingouin-plot_shift-2.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-plot_shift-2.png	(from https://pingouin-stats.org/generated/pingouin.plot_shift.html)
16:40:06	30584/30584	---M--	200	added ('OK')	image/png	etag:%2232e57c1497bf32992cbb90fbd54d04aa%22	https://pingouin-stats.org/_images/pingouin-qqplot-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-qqplot-1.png	(from https://pingouin-stats.org/generated/pingouin.qqplot.html)
16:40:06	37728/37728	---M--	200	added ('OK')	image/png	etag:%22058c22d5b3fa14c1629cf6a4b4af4bd2%22	https://pingouin-stats.org/_images/pingouin-qqplot-2.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-qqplot-2.png	(from https://pingouin-stats.org/generated/pingouin.qqplot.html)
16:40:07	36446/36446	---M--	200	added ('OK')	image/png	etag:%22b11b5ec214703057a37fbdf8f25817ac%22	https://pingouin-stats.org/_images/pingouin-qqplot-3.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-qqplot-3.png	(from https://pingouin-stats.org/generated/pingouin.qqplot.html)
16:40:07	20293/20293	---M--	200	added ('OK')	image/png	etag:%2275fead69307a9b81894d961e1ac3f8b6%22	https://pingouin-stats.org/_images/pingouin-rm_corr-1.png	C:/mattgraham93.github.io/docs/pingouin_docs/pingouin_docs/pingouin-stats.org/_images/pingouin-rm_corr-1.png	(from https://pingouin-stats.org/generated/pingouin.rm_corr.html)
